date,CCAA,confirmed,deceased,hospitalized,intensive_care
2020-02-05,Cantabria,0,0,0,0
2020-02-05,Castilla La Mancha,0,0,1,0
2020-02-05,Castilla y León,0,0,9,0
2020-02-05,Cataluña,1,0,140,2
2020-02-05,Ceuta,0,0,0,0
2020-02-05,Galicia,1,0,10,2
2020-02-05,Valenciana,0,0,42,0
2020-02-05,Extremadura,0,0,0,0
2020-02-05,Madrid,1,0,82,5
2020-02-05,Melilla,0,0,0,0
2020-02-05,Murcia,0,0,3,0
2020-02-05,Navarra,0,0,15,0
2020-02-05,País Vasco,0,0,11,1
2020-02-05,La Rioja,1,0,0,0
2020-02-06,Andalucía,0,0,42,2
2020-02-06,Aragón,0,0,3,0
2020-02-06,Asturias,0,0,2,0
2020-02-06,Baleares,0,0,0,0
2020-02-06,Canarias,1,0,12,0
2020-02-06,Cantabria,0,0,0,0
2020-02-06,Castilla La Mancha,0,0,1,0
2020-02-06,Castilla y León,0,0,10,0
2020-02-06,Cataluña,1,0,147,2
2020-02-06,Ceuta,0,0,0,0
2020-02-06,Galicia,1,0,11,2
2020-02-06,Valenciana,0,0,42,0
2020-02-06,Extremadura,0,0,0,0
2020-02-06,Madrid,1,0,87,5
2020-02-06,Melilla,0,0,0,0
2020-02-06,Murcia,0,0,3,0
2020-02-06,Navarra,0,0,17,0
2020-02-06,País Vasco,0,0,12,1
2020-02-06,La Rioja,1,0,0,0
2020-02-07,Andalucía,0,0,44,2
2020-02-07,Aragón,0,0,3,0
2020-02-07,Asturias,0,0,2,0
2020-02-07,Baleares,0,0,0,0
2020-02-07,Canarias,1,0,12,0
2020-02-07,Cantabria,0,0,0,0
2020-02-07,Castilla La Mancha,0,0,1,0
2020-02-07,Castilla y León,0,0,11,0
2020-02-07,Cataluña,1,0,151,2
2020-02-07,Ceuta,0,0,0,0
2020-02-07,Galicia,1,0,12,3
2020-02-07,Valenciana,0,0,44,0
2020-02-07,Extremadura,0,0,0,0
2020-02-07,Madrid,1,0,92,6
2020-02-07,Melilla,0,0,0,0
2020-02-07,Murcia,0,0,3,0
2020-02-07,Navarra,0,0,19,0
2020-02-07,País Vasco,0,0,15,2
2020-02-07,La Rioja,1,0,0,0
2020-02-08,Andalucía,0,0,44,2
2020-02-08,Aragón,0,0,3,0
2020-02-08,Asturias,0,0,2,0
2020-02-08,Baleares,0,0,0,0
2020-02-08,Canarias,1,0,12,0
2020-02-08,Cantabria,0,0,0,0
2020-02-08,Castilla La Mancha,0,0,1,0
2020-02-08,Castilla y León,0,0,11,0
2020-02-08,Cataluña,1,0,153,2
2020-02-08,Ceuta,0,0,0,0
2020-02-08,Galicia,1,0,12,3
2020-02-08,Valenciana,0,0,44,0
2020-02-08,Extremadura,0,0,0,0
2020-02-08,Madrid,1,0,95,6
2020-02-08,Melilla,0,0,0,0
2020-02-08,Murcia,0,0,3,0
2020-02-08,Navarra,0,0,19,0
2020-02-08,País Vasco,0,0,16,2
2020-02-08,La Rioja,1,0,0,0
2020-02-09,Andalucía,0,0,45,2
2020-02-09,Aragón,0,0,3,0
2020-02-09,Asturias,0,0,2,0
2020-02-09,Baleares,1,0,1,0
2020-02-09,Canarias,1,0,12,0
2020-02-09,Cantabria,0,0,0,0
2020-02-09,Castilla La Mancha,0,0,1,0
2020-02-09,Castilla y León,0,0,11,0
2020-02-09,Cataluña,1,0,155,2
2020-02-09,Ceuta,0,0,0,0
2020-02-09,Galicia,1,0,12,3
2020-02-09,Valenciana,0,0,44,0
2020-02-09,Extremadura,0,0,0,0
2020-02-09,Madrid,1,0,98,6
2020-02-09,Melilla,0,0,0,0
2020-02-09,Murcia,0,0,3,0
2020-02-09,Navarra,0,0,19,0
2020-02-09,País Vasco,0,0,16,2
2020-02-09,La Rioja,1,0,0,0
2020-02-10,Andalucía,0,0,46,2
2020-02-10,Aragón,0,0,4,0
2020-02-10,Asturias,0,0,3,0
2020-02-10,Baleares,1,0,1,0
2020-02-10,Canarias,1,0,12,0
2020-02-10,Cantabria,0,0,0,0
2020-02-10,Castilla La Mancha,0,0,1,0
2020-02-10,Castilla y León,0,0,12,0
2020-02-10,Cataluña,1,0,160,2
2020-02-10,Ceuta,0,0,0,0
2020-02-10,Galicia,1,0,12,3
2020-02-10,Valenciana,0,0,44,0
2020-02-10,Extremadura,0,0,0,0
2020-02-10,Madrid,1,0,104,7
2020-02-10,Melilla,0,0,0,0
2020-02-10,Murcia,0,0,3,0
2020-02-10,Navarra,0,0,21,1
2020-02-10,País Vasco,0,0,16,2
2020-02-10,La Rioja,1,0,0,0
2020-02-11,Andalucía,0,0,48,2
2020-02-11,Aragón,0,0,4,0
2020-02-11,Asturias,0,0,3,0
2020-02-11,Baleares,1,0,1,0
2020-02-11,Canarias,1,0,12,0
2020-02-11,Cantabria,0,0,0,0
2020-02-11,Castilla La Mancha,0,0,1,0
2020-02-11,Castilla y León,0,0,12,0
2020-02-11,Cataluña,1,0,168,2
2020-02-11,Ceuta,0,0,0,0
2020-02-11,Galicia,1,0,12,3
2020-02-11,Valenciana,0,0,45,0
2020-02-11,Extremadura,0,0,0,0
2020-02-11,Madrid,1,0,110,9
2020-02-11,Melilla,0,0,0,0
2020-02-11,Murcia,0,0,4,0
2020-02-11,Navarra,0,0,22,1
2020-02-11,País Vasco,0,0,18,2
2020-02-11,La Rioja,1,0,0,0
2020-02-12,Andalucía,0,0,49,2
2020-02-12,Aragón,0,0,4,0
2020-02-12,Asturias,0,0,3,0
2020-02-12,Baleares,1,0,1,0
2020-02-12,Canarias,1,0,12,0
2020-02-12,Cantabria,0,0,0,0
2020-02-12,Castilla La Mancha,0,0,1,0
2020-02-12,Castilla y León,0,0,13,0
2020-02-12,Cataluña,3,0,174,2
2020-02-12,Ceuta,0,0,0,0
2020-02-12,Galicia,1,0,12,3
2020-02-12,Valenciana,0,0,45,0
2020-02-12,Extremadura,0,0,0,0
2020-02-12,Madrid,2,0,119,9
2020-02-12,Melilla,0,0,0,0
2020-02-12,Murcia,0,0,5,0
2020-02-12,Navarra,0,0,23,1
2020-02-12,País Vasco,0,0,18,2
2020-02-12,La Rioja,1,0,0,0
2020-02-13,Andalucía,0,0,50,2
2020-02-13,Aragón,0,0,4,0
2020-02-13,Asturias,0,0,3,0
2020-02-13,Baleares,1,0,1,0
2020-02-13,Canarias,1,0,12,0
2020-02-13,Cantabria,0,0,0,0
2020-02-13,Castilla La Mancha,0,0,1,0
2020-02-13,Castilla y León,0,0,13,0
2020-02-13,Cataluña,3,0,181,2
2020-02-13,Ceuta,0,0,0,0
2020-02-13,Galicia,1,0,12,3
2020-02-13,Valenciana,0,1,47,1
2020-02-13,Extremadura,0,0,0,0
2020-02-13,Madrid,2,0,127,9
2020-02-13,Melilla,0,0,0,0
2020-02-13,Murcia,0,0,6,0
2020-02-13,Navarra,0,0,23,1
2020-02-13,País Vasco,0,0,18,2
2020-02-13,La Rioja,1,0,1,0
2020-02-14,Andalucía,0,0,54,2
2020-02-14,Aragón,0,0,4,0
2020-02-14,Asturias,0,0,3,0
2020-02-14,Baleares,1,0,1,0
2020-02-14,Canarias,1,0,12,0
2020-02-14,Cantabria,0,0,0,0
2020-02-14,Castilla La Mancha,0,0,1,0
2020-02-14,Castilla y León,0,0,13,0
2020-02-14,Cataluña,3,0,183,2
2020-02-14,Ceuta,0,0,0,0
2020-02-14,Galicia,1,0,13,3
2020-02-14,Valenciana,0,1,48,1
2020-02-14,Extremadura,0,0,0,0
2020-02-14,Madrid,2,0,132,9
2020-02-14,Melilla,0,0,0,0
2020-02-14,Murcia,0,0,8,0
2020-02-14,Navarra,0,0,24,1
2020-02-14,País Vasco,0,0,18,2
2020-02-14,La Rioja,1,0,1,0
2020-02-15,Andalucía,0,0,57,2
2020-02-15,Aragón,0,0,4,1
2020-02-15,Asturias,0,0,3,0
2020-02-15,Baleares,1,0,1,0
2020-02-15,Canarias,1,0,12,0
2020-02-15,Cantabria,0,0,0,0
2020-02-15,Castilla La Mancha,0,0,1,0
2020-02-15,Castilla y León,0,0,14,0
2020-02-15,Cataluña,3,0,187,2
2020-02-15,Ceuta,0,0,0,0
2020-02-15,Galicia,1,0,13,3
2020-02-15,Valenciana,0,1,49,1
2020-02-15,Extremadura,0,0,0,0
2020-02-15,Madrid,2,0,135,11
2020-02-15,Melilla,0,0,0,0
2020-02-15,Murcia,0,0,8,0
2020-02-15,Navarra,0,0,25,1
2020-02-15,País Vasco,0,0,18,2
2020-02-15,La Rioja,1,0,1,0
2020-02-16,Andalucía,0,0,57,2
2020-02-16,Aragón,0,0,5,1
2020-02-16,Asturias,0,0,3,0
2020-02-16,Baleares,1,0,1,0
2020-02-16,Canarias,1,0,15,1
2020-02-16,Cantabria,0,0,0,0
2020-02-16,Castilla La Mancha,0,0,1,0
2020-02-16,Castilla y León,0,0,14,0
2020-02-16,Cataluña,3,0,192,2
2020-02-16,Ceuta,0,0,0,0
2020-02-16,Galicia,1,0,13,3
2020-02-16,Valenciana,0,1,49,1
2020-02-16,Extremadura,0,0,1,0
2020-02-16,Madrid,2,0,137,11
2020-02-16,Melilla,0,0,0,0
2020-02-16,Murcia,0,0,8,0
2020-02-16,Navarra,0,0,26,1
2020-02-16,País Vasco,0,0,18,2
2020-02-16,La Rioja,1,0,1,0
2020-02-17,Andalucía,0,0,57,2
2020-02-17,Aragón,0,0,5,1
2020-02-17,Asturias,0,0,5,0
2020-02-17,Baleares,1,0,1,0
2020-02-17,Canarias,1,0,16,1
2020-02-17,Cantabria,0,0,0,0
2020-02-17,Castilla La Mancha,0,0,1,0
2020-02-17,Castilla y León,0,0,14,0
2020-02-17,Cataluña,3,0,200,2
2020-02-17,Ceuta,0,0,0,0
2020-02-17,Galicia,1,0,14,3
2020-02-17,Valenciana,0,1,50,1
2020-02-17,Extremadura,0,0,1,0
2020-02-17,Madrid,2,0,145,14
2020-02-17,Melilla,0,0,0,0
2020-02-17,Murcia,0,0,8,0
2020-02-17,Navarra,0,0,26,1
2020-02-17,País Vasco,0,0,23,2
2020-02-17,La Rioja,1,0,1,0
2020-02-18,Andalucía,0,0,59,2
2020-02-18,Aragón,0,0,5,1
2020-02-18,Asturias,0,0,5,0
2020-02-18,Baleares,1,0,1,0
2020-02-18,Canarias,1,0,16,1
2020-02-18,Cantabria,0,0,0,0
2020-02-18,Castilla La Mancha,0,0,1,0
2020-02-18,Castilla y León,0,0,14,0
2020-02-18,Cataluña,3,0,209,2
2020-02-18,Ceuta,0,0,0,0
2020-02-18,Galicia,1,0,14,3
2020-02-18,Valenciana,0,1,51,1
2020-02-18,Extremadura,0,0,2,0
2020-02-18,Madrid,2,0,158,15
2020-02-18,Melilla,0,0,0,0
2020-02-18,Murcia,0,0,8,0
2020-02-18,Navarra,0,0,28,1
2020-02-18,País Vasco,0,0,23,2
2020-02-18,La Rioja,1,0,1,0
2020-02-19,Andalucía,0,0,62,2
2020-02-19,Aragón,0,0,6,1
2020-02-19,Asturias,0,0,5,0
2020-02-19,Baleares,1,0,1,0
2020-02-19,Canarias,1,0,16,1
2020-02-19,Cantabria,0,0,0,0
2020-02-19,Castilla La Mancha,0,0,3,0
2020-02-19,Castilla y León,0,0,14,0
2020-02-19,Cataluña,3,0,219,3
2020-02-19,Ceuta,0,0,0,0
2020-02-19,Galicia,1,0,14,3
2020-02-19,Valenciana,0,1,53,2
2020-02-19,Extremadura,0,0,2,0
2020-02-19,Madrid,2,0,172,16
2020-02-19,Melilla,0,0,0,0
2020-02-19,Murcia,0,0,9,0
2020-02-19,Navarra,0,0,28,1
2020-02-19,País Vasco,0,0,27,2
2020-02-19,La Rioja,1,0,2,0
2020-02-20,Andalucía,0,0,63,3
2020-02-20,Aragón,0,0,7,1
2020-02-20,Asturias,0,0,5,0
2020-02-20,Baleares,1,0,1,0
2020-02-20,Canarias,1,0,16,1
2020-02-20,Cantabria,0,0,0,0
2020-02-20,Castilla La Mancha,0,0,4,0
2020-02-20,Castilla y León,0,0,15,0
2020-02-20,Cataluña,3,0,232,3
2020-02-20,Ceuta,0,0,0,0
2020-02-20,Galicia,1,0,15,3
2020-02-20,Valenciana,0,1,55,2
2020-02-20,Extremadura,0,0,2,0
2020-02-20,Madrid,2,0,187,16
2020-02-20,Melilla,0,0,0,0
2020-02-20,Murcia,0,0,9,0
2020-02-20,Navarra,0,0,32,1
2020-02-20,País Vasco,0,0,28,2
2020-02-20,La Rioja,1,0,2,0
2020-02-21,Andalucía,0,0,65,3
2020-02-21,Aragón,0,0,7,1
2020-02-21,Asturias,0,0,5,0
2020-02-21,Baleares,1,0,1,0
2020-02-21,Canarias,1,0,17,1
2020-02-21,Cantabria,0,0,0,0
2020-02-21,Castilla La Mancha,0,0,4,0
2020-02-21,Castilla y León,0,0,16,0
2020-02-21,Cataluña,4,0,244,4
2020-02-21,Ceuta,0,0,0,0
2020-02-21,Galicia,1,0,15,3
2020-02-21,Valenciana,0,1,56,3
2020-02-21,Extremadura,0,0,2,0
2020-02-21,Madrid,2,0,205,16
2020-02-21,Melilla,0,0,0,0
2020-02-21,Murcia,0,0,9,0
2020-02-21,Navarra,0,0,34,1
2020-02-21,País Vasco,0,0,30,2
2020-02-21,La Rioja,1,0,2,0
2020-02-22,Andalucía,0,0,66,3
2020-02-22,Aragón,0,0,8,1
2020-02-22,Asturias,0,0,5,0
2020-02-22,Baleares,1,0,1,0
2020-02-22,Canarias,1,0,18,1
2020-02-22,Cantabria,0,0,0,0
2020-02-22,Castilla La Mancha,0,0,4,0
2020-02-22,Castilla y León,1,0,18,0
2020-02-22,Cataluña,4,0,254,5
2020-02-22,Ceuta,0,0,0,0
2020-02-22,Galicia,1,0,16,4
2020-02-22,Valenciana,0,1,57,3
2020-02-22,Extremadura,0,0,2,0
2020-02-22,Madrid,2,0,213,17
2020-02-22,Melilla,0,0,0,0
2020-02-22,Murcia,0,0,10,0
2020-02-22,Navarra,0,0,34,1
2020-02-22,País Vasco,0,0,32,2
2020-02-22,La Rioja,1,0,2,0
2020-02-23,Andalucía,0,0,67,3
2020-02-23,Aragón,0,0,8,3
2020-02-23,Asturias,0,0,5,0
2020-02-23,Baleares,1,0,1,0
2020-02-23,Canarias,1,0,19,1
2020-02-23,Cantabria,0,0,0,0
2020-02-23,Castilla La Mancha,0,0,4,0
2020-02-23,Castilla y León,1,0,18,1
2020-02-23,Cataluña,4,0,262,5
2020-02-23,Ceuta,0,0,0,0
2020-02-23,Galicia,1,0,16,4
2020-02-23,Valenciana,0,1,59,4
2020-02-23,Extremadura,0,0,2,0
2020-02-23,Madrid,2,0,221,18
2020-02-23,Melilla,0,0,0,0
2020-02-23,Murcia,0,0,11,0
2020-02-23,Navarra,0,0,35,2
2020-02-23,País Vasco,0,0,33,2
2020-02-23,La Rioja,3,0,2,0
2020-02-24,Andalucía,0,0,68,3
2020-02-24,Aragón,1,0,8,3
2020-02-24,Asturias,0,0,5,0
2020-02-24,Baleares,1,0,1,0
2020-02-24,Canarias,1,0,19,1
2020-02-24,Cantabria,0,0,0,0
2020-02-24,Castilla La Mancha,0,0,6,1
2020-02-24,Castilla y León,1,0,18,1
2020-02-24,Cataluña,4,0,276,5
2020-02-24,Ceuta,0,0,0,0
2020-02-24,Galicia,1,0,18,4
2020-02-24,Valenciana,0,1,62,4
2020-02-24,Extremadura,0,0,2,0
2020-02-24,Madrid,3,0,239,22
2020-02-24,Melilla,0,0,0,0
2020-02-24,Murcia,0,0,12,0
2020-02-24,Navarra,0,0,39,2
2020-02-24,País Vasco,0,0,34,2
2020-02-24,La Rioja,3,0,2,0
2020-02-25,Andalucía,0,0,73,3
2020-02-25,Aragón,1,0,8,3
2020-02-25,Asturias,0,0,6,1
2020-02-25,Baleares,1,0,1,0
2020-02-25,Canarias,2,0,21,1
2020-02-25,Cantabria,0,0,0,0
2020-02-25,Castilla La Mancha,0,0,6,2
2020-02-25,Castilla y León,1,0,20,2
2020-02-25,Cataluña,4,0,288,6
2020-02-25,Ceuta,0,0,0,0
2020-02-25,Galicia,1,0,18,4
2020-02-25,Valenciana,0,1,64,5
2020-02-25,Extremadura,0,0,3,0
2020-02-25,Madrid,3,0,256,23
2020-02-25,Melilla,0,0,0,0
2020-02-25,Murcia,0,0,13,0
2020-02-25,Navarra,0,0,41,3
2020-02-25,País Vasco,0,0,37,2
2020-02-25,La Rioja,3,0,2,0
2020-02-26,Andalucía,1,0,76,3
2020-02-26,Aragón,1,0,9,3
2020-02-26,Asturias,0,0,6,1
2020-02-26,Baleares,1,0,1,0
2020-02-26,Canarias,2,0,24,1
2020-02-26,Cantabria,0,0,0,0
2020-02-26,Castilla La Mancha,0,0,6,2
2020-02-26,Castilla y León,1,0,24,3
2020-02-26,Cataluña,4,0,303,6
2020-02-26,Ceuta,0,0,0,0
2020-02-26,Galicia,1,0,20,4
2020-02-26,Valenciana,1,1,67,5
2020-02-26,Extremadura,0,0,3,0
2020-02-26,Madrid,7,0,281,26
2020-02-26,Melilla,0,0,0,0
2020-02-26,Murcia,0,0,13,0
2020-02-26,Navarra,0,0,44,3
2020-02-26,País Vasco,0,0,39,2
2020-02-26,La Rioja,4,0,2,0
2020-02-27,Andalucía,2,0,78,3
2020-02-27,Aragón,1,0,12,3
2020-02-27,Asturias,0,0,6,1
2020-02-27,Baleares,3,0,2,0
2020-02-27,Canarias,5,0,24,1
2020-02-27,Cantabria,0,0,0,0
2020-02-27,Castilla La Mancha,0,0,8,2
2020-02-27,Castilla y León,4,0,26,3
2020-02-27,Cataluña,7,0,317,6
2020-02-27,Ceuta,0,0,0,0
2020-02-27,Galicia,1,0,20,4
2020-02-27,Valenciana,6,1,72,5
2020-02-27,Extremadura,1,0,3,0
2020-02-27,Madrid,10,0,305,28
2020-02-27,Melilla,0,0,0,0
2020-02-27,Murcia,0,0,13,1
2020-02-27,Navarra,1,0,49,3
2020-02-27,País Vasco,1,0,42,3
2020-02-27,La Rioja,4,0,2,0
2020-02-28,Andalucía,8,0,80,3
2020-02-28,Aragón,2,0,13,4
2020-02-28,Asturias,0,0,6,1
2020-02-28,Baleares,4,0,3,0
2020-02-28,Canarias,6,0,25,2
2020-02-28,Cantabria,0,0,0,0
2020-02-28,Castilla La Mancha,0,0,11,2
2020-02-28,Castilla y León,4,0,28,4
2020-02-28,Cataluña,9,0,330,7
2020-02-28,Ceuta,0,0,0,0
2020-02-28,Galicia,1,0,21,4
2020-02-28,Valenciana,11,1,75,5
2020-02-28,Extremadura,1,0,4,0
2020-02-28,Madrid,16,0,333,31
2020-02-28,Melilla,0,0,0,0
2020-02-28,Murcia,0,0,13,1
2020-02-28,Navarra,2,0,53,4
2020-02-28,País Vasco,1,0,45,3
2020-02-28,La Rioja,4,0,2,0
2020-02-29,Andalucía,11,0,82,4
2020-02-29,Aragón,2,0,15,5
2020-02-29,Asturias,1,0,8,2
2020-02-29,Baleares,4,0,3,0
2020-02-29,Canarias,7,0,26,2
2020-02-29,Cantabria,1,0,0,0
2020-02-29,Castilla La Mancha,0,0,13,3
2020-02-29,Castilla y León,4,0,29,4
2020-02-29,Cataluña,9,0,337,7
2020-02-29,Ceuta,0,0,0,0
2020-02-29,Galicia,1,0,22,4
2020-02-29,Valenciana,15,1,77,5
2020-02-29,Extremadura,2,0,4,0
2020-02-29,Madrid,22,0,355,31
2020-02-29,Melilla,0,0,0,0
2020-02-29,Murcia,0,0,13,1
2020-02-29,Navarra,3,0,57,4
2020-02-29,País Vasco,1,0,48,3
2020-02-29,La Rioja,5,0,3,0
2020-03-01,Andalucía,11,0,86,6
2020-03-01,Aragón,2,0,15,5
2020-03-01,Asturias,1,0,9,2
2020-03-01,Baleares,5,0,3,0
2020-03-01,Canarias,7,0,27,2
2020-03-01,Cantabria,1,0,0,0
2020-03-01,Castilla La Mancha,2,0,14,3
2020-03-01,Castilla y León,9,0,32,4
2020-03-01,Cataluña,11,0,355,8
2020-03-01,Ceuta,0,0,0,0
2020-03-01,Galicia,1,0,23,4
2020-03-01,Valenciana,15,1,78,5
2020-03-01,Extremadura,5,0,5,0
2020-03-01,Madrid,45,0,388,34
2020-03-01,Melilla,0,0,0,0
2020-03-01,Murcia,0,0,13,1
2020-03-01,Navarra,3,0,60,4
2020-03-01,País Vasco,2,0,50,3
2020-03-01,La Rioja,5,0,3,0
2020-03-02,Andalucía,12,0,95,6
2020-03-02,Aragón,2,0,16,5
2020-03-02,Asturias,1,0,10,2
2020-03-02,Baleares,6,0,4,0
2020-03-02,Canarias,7,0,28,2
2020-03-02,Cantabria,10,0,0,0
2020-03-02,Castilla La Mancha,3,0,20,3
2020-03-02,Castilla y León,10,0,36,4
2020-03-02,Cataluña,18,0,386,10
2020-03-02,Ceuta,1,0,0,0
2020-03-02,Galicia,1,0,24,4
2020-03-02,Valenciana,21,1,82,5
2020-03-02,Extremadura,7,0,6,0
2020-03-02,Madrid,84,0,453,41
2020-03-02,Melilla,0,0,0,0
2020-03-02,Murcia,0,0,14,1
2020-03-02,Navarra,4,0,65,5
2020-03-02,País Vasco,5,0,55,3
2020-03-02,La Rioja,5,0,4,0
2020-03-03,Andalucía,13,0,108,9
2020-03-03,Aragón,2,0,18,6
2020-03-03,Asturias,3,0,11,2
2020-03-03,Baleares,10,0,5,0
2020-03-03,Canarias,8,0,31,2
2020-03-03,Cantabria,10,0,0,0
2020-03-03,Castilla La Mancha,8,0,26,4
2020-03-03,Castilla y León,17,0,40,4
2020-03-03,Cataluña,27,0,404,11
2020-03-03,Ceuta,1,0,0,0
2020-03-03,Galicia,2,0,25,4
2020-03-03,Valenciana,26,1,86,6
2020-03-03,Extremadura,8,0,7,1
2020-03-03,Madrid,123,1,540,47
2020-03-03,Melilla,0,0,0,0
2020-03-03,Murcia,0,0,14,1
2020-03-03,Navarra,5,0,69,6
2020-03-03,País Vasco,9,0,67,5
2020-03-03,La Rioja,10,0,6,0
2020-03-04,Andalucía,13,0,119,12
2020-03-04,Aragón,4,0,18,6
2020-03-04,Asturias,5,0,11,2
2020-03-04,Baleares,14,0,8,1
2020-03-04,Canarias,8,0,32,2
2020-03-04,Cantabria,10,0,0,0
2020-03-04,Castilla La Mancha,10,1,31,5
2020-03-04,Castilla y León,17,0,42,4
2020-03-04,Cataluña,38,0,433,13
2020-03-04,Ceuta,1,0,0,0
2020-03-04,Galicia,4,0,28,4
2020-03-04,Valenciana,29,1,89,6
2020-03-04,Extremadura,8,0,7,1
2020-03-04,Madrid,180,1,640,53
2020-03-04,Melilla,0,0,0,0
2020-03-04,Murcia,0,0,14,1
2020-03-04,Navarra,5,0,74,6
2020-03-04,País Vasco,14,1,73,7
2020-03-04,La Rioja,21,0,8,0
2020-03-05,Andalucía,18,0,129,12
2020-03-05,Aragón,7,0,21,7
2020-03-05,Asturias,5,0,12,2
2020-03-05,Baleares,17,0,9,3
2020-03-05,Canarias,11,0,34,2
2020-03-05,Cantabria,10,0,0,0
2020-03-05,Castilla La Mancha,13,1,38,5
2020-03-05,Castilla y León,19,0,48,5
2020-03-05,Cataluña,44,0,476,13
2020-03-05,Ceuta,1,0,0,0
2020-03-05,Galicia,5,0,31,4
2020-03-05,Valenciana,39,1,94,7
2020-03-05,Extremadura,8,0,10,1
2020-03-05,Madrid,296,2,776,71
2020-03-05,Melilla,0,0,0,0
2020-03-05,Murcia,0,0,14,1
2020-03-05,Navarra,8,0,79,8
2020-03-05,País Vasco,35,1,86,7
2020-03-05,La Rioja,35,0,10,0
2020-03-06,Andalucía,31,0,136,14
2020-03-06,Aragón,10,0,25,7
2020-03-06,Asturias,8,0,17,2
2020-03-06,Baleares,19,0,11,4
2020-03-06,Canarias,17,0,38,3
2020-03-06,Cantabria,11,0,0,0
2020-03-06,Castilla La Mancha,18,1,46,6
2020-03-06,Castilla y León,24,0,52,6
2020-03-06,Cataluña,48,1,513,14
2020-03-06,Ceuta,1,0,0,0
2020-03-06,Galicia,7,0,36,5
2020-03-06,Valenciana,42,1,99,7
2020-03-06,Extremadura,8,0,11,1
2020-03-06,Madrid,463,4,937,88
2020-03-06,Melilla,0,0,0,0
2020-03-06,Murcia,0,0,15,1
2020-03-06,Navarra,8,0,81,8
2020-03-06,País Vasco,60,1,98,8
2020-03-06,La Rioja,70,0,12,1
2020-03-07,Andalucía,36,0,150,15
2020-03-07,Aragón,18,0,30,8
2020-03-07,Asturias,9,0,17,2
2020-03-07,Baleares,20,0,13,4
2020-03-07,Canarias,20,0,41,3
2020-03-07,Cantabria,12,0,0,0
2020-03-07,Castilla La Mancha,23,1,55,6
2020-03-07,Castilla y León,26,0,58,6
2020-03-07,Cataluña,51,2,536,14
2020-03-07,Ceuta,1,0,0,0
2020-03-07,Galicia,15,0,39,6
2020-03-07,Valenciana,49,1,105,9
2020-03-07,Extremadura,9,0,11,1
2020-03-07,Madrid,643,5,1126,105
2020-03-07,Melilla,0,0,0,0
2020-03-07,Murcia,0,0,16,1
2020-03-07,Navarra,10,0,84,9
2020-03-07,País Vasco,94,2,122,9
2020-03-07,La Rioja,99,0,16,1
2020-03-08,Andalucía,54,0,163,17
2020-03-08,Aragón,31,2,35,8
2020-03-08,Asturias,11,0,19,2
2020-03-08,Baleares,24,0,15,5
2020-03-08,Canarias,21,0,42,4
2020-03-08,Cantabria,12,0,0,0
2020-03-08,Castilla La Mancha,34,1,70,7
2020-03-08,Castilla y León,33,0,68,6
2020-03-08,Cataluña,60,2,563,15
2020-03-08,Ceuta,1,0,0,0
2020-03-08,Galicia,20,0,40,6
2020-03-08,Valenciana,54,1,109,9
2020-03-08,Extremadura,9,0,14,1
2020-03-08,Madrid,863,15,1351,132
2020-03-08,Melilla,0,0,1,0
2020-03-08,Murcia,2,0,20,1
2020-03-08,Navarra,14,0,86,9
2020-03-08,País Vasco,140,4,136,10
2020-03-08,La Rioja,121,0,17,1
2020-03-09,Andalucía,73,0,177,17
2020-03-09,Aragón,36,4,43,10
2020-03-09,Asturias,16,0,22,2
2020-03-09,Baleares,31,0,18,5
2020-03-09,Canarias,23,0,47,4
2020-03-09,Cantabria,12,0,0,0
2020-03-09,Castilla La Mancha,48,2,101,10
2020-03-09,Castilla y León,43,0,86,7
2020-03-09,Cataluña,86,3,632,21
2020-03-09,Ceuta,1,0,0,0
2020-03-09,Galicia,29,0,45,7
2020-03-09,Valenciana,66,1,126,11
2020-03-09,Extremadura,11,0,18,2
2020-03-09,Madrid,1294,25,1703,162
2020-03-09,Melilla,0,0,1,0
2020-03-09,Murcia,6,0,21,1
2020-03-09,Navarra,31,0,92,10
2020-03-09,País Vasco,188,6,156,10
2020-03-09,La Rioja,160,1,20,1
2020-03-10,Andalucía,91,0,210,21
2020-03-10,Aragón,42,5,48,11
2020-03-10,Asturias,33,0,28,3
2020-03-10,Baleares,43,0,22,5
2020-03-10,Canarias,31,0,53,5
2020-03-10,Cantabria,12,0,0,0
2020-03-10,Castilla La Mancha,77,2,131,15
2020-03-10,Castilla y León,77,0,108,9
2020-03-10,Cataluña,142,4,714,37
2020-03-10,Ceuta,1,0,0,0
2020-03-10,Galicia,42,0,50,8
2020-03-10,Valenciana,100,1,147,11
2020-03-10,Extremadura,14,0,21,2
2020-03-10,Madrid,1954,50,2115,196
2020-03-10,Melilla,0,0,1,0
2020-03-10,Murcia,10,0,23,1
2020-03-10,Navarra,76,0,117,11
2020-03-10,País Vasco,263,6,188,13
2020-03-10,La Rioja,182,2,24,1
2020-03-11,Andalucía,137,0,245,27
2020-03-11,Aragón,60,5,56,12
2020-03-11,Asturias,38,0,31,3
2020-03-11,Baleares,60,0,25,6
2020-03-11,Canarias,47,0,58,6
2020-03-11,Cantabria,12,0,0,0
2020-03-11,Castilla La Mancha,125,3,169,21
2020-03-11,Castilla y León,102,0,143,13
2020-03-11,Cataluña,241,6,813,42
2020-03-11,Ceuta,1,0,0,0
2020-03-11,Galicia,64,0,58,8
